Name,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
ESO137-34,10.198077940900001,0.0188003181999985,0.017112566800001616,0,10.096857954189826,0.016677396110173603,0.022872914489825646,0,9.5159324302314694,0.09303605585852992,0.081671890581468176,0,0.2079,0.040099999999999997,0.031099999999999989,0
ESO139-G012,10.1745391602,0.014974008999999455,0.01832020270000001,0,10.130515382448326,0.018669243551673986,0.014467475548325837,0,9.3421518329275308,,,-1,0.14710000000000001,,,-1
ESO141-G055,10.963015730999999,0.010660786600000804,0.053523091599998907,0,10.567349804102911,0.041678327497088219,0.015392660602909558,0,10.739644284420148,0.012376018679852052,0.12198352502014664,0,0.59789999999999999,0.0067000000000000393,0.085799999999999987,0
ESO157-G023,10.452169038200001,0.026802331899999032,0.026522615400001115,0,10.249505838975351,0.021032946724650614,0.028797827775351337,0,10.023761421561309,0.084933350838690913,0.083869112451308681,0,0.37290000000000001,0.054800000000000015,0.048399999999999999,0
ESO195-IG021NED03,10.786759090899999,0.020939518500002308,0.015716018699999168,0,10.691853059227871,0.02960274567212906,0.0089632116278703933,0,10.079679390500004,0.076330988699995217,0.15581785531000492,0,0.1963,0.033599999999999991,0.056299999999999989,0
ESO197-G027,10.9984468043,0.026449685499999376,0.0089766837000002653,0,10.980129531671286,0.023859501728713539,0.010862189971286185,0,9.9984468043000003,,,-1,0.1,,,-1
ESO198-024,10.339217851499999,0.078254784900000374,0.017761573799999653,0,9.8950375345611903,0.027392850048810757,0.19640975960119,0,10.145669174747262,0.1736460060527385,0.017708468747262174,0,0.64039999999999997,0.16800000000000004,0.014900000000000024,0
ESO209-G012,11.1378525075,0.017536479700000385,0.028945479900000848,0,10.935881300904073,0.020016885495927284,0.021334074904073574,0,10.708278685858973,0.073140736841025955,0.091473158458972748,0,0.37190000000000001,0.060299999999999965,0.051600000000000035,0
ESO244-IG030,10.6755005156,0.0076203445000011527,0.025154061800000349,0,10.6755005156,0.0069474533000004612,0.026127146500000364,0,9.6755005155999996,,,-1,0.1,,,-1
ESO263-G013,10.3771850154,,,-1,9.8362528991199998,,,-1,10.0922587425,,,1,0.67799999999999994,,,1
ESO297-018,10.532292117799999,0.014641980300000412,0.017655177500000008,0,10.439649725931172,0.016633589368828083,0.016488722931173427,0,9.8158194826616931,0.082118888368308163,0.096043694021693327,0,0.19209999999999999,0.03510000000000002,0.031700000000000006,0
ESO323-077,10.923780770499999,0.020391243000000614,0.019302692200000138,0,10.822999188351371,0.030770139648629069,0.015576034351370893,0,10.239960869393451,0.079165730506549181,0.14370514209345053,0,0.20710000000000001,0.037199999999999983,0.058800000000000019,0
ESO362-18,10.1691616517,0.019558769699999701,0.025653436200000712,0,9.9667753818530755,0.019570957676924294,0.024709043063076308,0,9.740287928784312,0.087958847285687369,0.09295701477431173,0,0.3725,0.069300000000000028,0.056599999999999984,0
ESO374-G044,10.368628139,0.051678062499998845,0.0094595090999991527,0,10.045321748624866,0.014330651375134451,0.054415599924865887,0,10.088787442405957,0.11822433999404325,0.011111063005957433,0,0.52500000000000002,0.08989999999999998,0.0059000000000000163,0
