Name,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
HB890241+622,10.9784955885,0.058432690500001883,0.033356498799999912,0,10.605517746285388,0.016739157214612277,0.035686363885387706,0,10.739170898742298,0.11224572685770084,0.066852322342297654,0,0.57633541905599994,0.075373140193000121,0.04420410745999992,0
IC0486,10.6679622691,0.012168172099999097,0.071197295499999314,0,10.553466008948075,0.016975208251926333,0.20144039584807594,0,10.032978130301602,0.21741023579839691,0.090400675071602876,0,0.231747928686,0.20763250865200003,0.038142809895000018,0
IC1657,10.2511671637,0.01489385210000016,0.013682301199999358,0,10.210668432414773,0.012513775085228218,0.01380874981477298,0,9.3651266185292243,,,-1,0.13000482015500001,,,-1
IC1816,10.4867389621,0.01802443399999909,0.018083384400000568,0,10.381971855566658,0.013703746033341346,0.015626111266657361,0,9.817848599994754,0.079429929545245415,0.088818260844753638,0,0.214343164339,0.036156391142999983,0.034152278646000012,0
IC2461,9.4648438966499988,0.014382682310001726,0.010910909909998878,0,9.4539203478972578,0.011610372882742581,0.014169679747256581,0,8.4648438966499988,,,-1,0.1,,,-1
IC2637,11.025956267,0.013449702200000857,0.013882004999999253,0,11.013806286432843,0.022449170667158569,0.0078710113328419595,0,10.025956267,,,-1,0.1,,,-1
IC2921,10.3835722937,0.03617258509999921,0.036948569899999839,0,9.7816257064470218,0.037999531382977736,0.046984990587020548,0,10.258595749151894,0.050321562148106125,0.052092139051893582,0,0.74993471084300001,0.032958780649000041,0.033182720931000054,0
IC4329A,10.7998986614,0.021958947599999945,0.024816884799999883,0,9.5098236681119452,0.047540999338055556,0.052348632871945355,0,10.777037961140318,0.023560204259682749,0.026716503140317371,0,0.94872271684599996,0.0065874452629999247,0.0069000362349999067,0
IC4518A,10.8388097576,0.035016237500000713,0.013135357599999509,0,10.742280240268503,0.13025781813149706,0.0050712194685029743,0,10.200721272876477,,,-1,0.230097296112,,,-1
IC4709,10.1160579702,0.024318483900000132,0.023845959800000927,0,9.8063811413546045,0.017598479145394919,0.01837804419460376,0,9.8235060040950284,0.048446940834971031,0.048834915105029353,0,0.50985658633199993,0.031301434134000106,0.03320564611299992,0
IC5063,10.703684989299999,0.031142906600001297,0.030505388699999969,0,10.001155689665998,0.34040382643400235,0.015601239025999192,0,10.607660260831535,0.030210604468464908,0.13280572163153614,0,0.80163241761699999,0.01346033066300012,0.22834858976899997,0
IGRJ11366-6002,10.092209516500001,0.016232533699998442,0.025310679300000416,0,10.011550106693226,0.017304414006774849,0.030322588233225645,0,9.321374547601609,0.10948521453839,0.099239587161610743,0,0.169498176803,0.049931315786999997,0.031978686820999996,0
IGRJ23308+7120,10.452763017700001,0.020274395799999567,0.018523278500001794,0,10.385074069591893,0.021168059008108031,0.020440115191892261,0,9.6120914906478188,0.088311041542180391,0.095462730767819082,0,0.14432064891800001,0.028824934141999964,0.028452198075000004,0
IISZ010,10.103409861799999,0.031146743000000754,0.030378280499999022,0,9.3863791924560847,0.041003334473916908,0.044698333056084394,0,10.010900052154387,0.04374968574561322,0.043114458964387481,0,0.80814667485799996,0.025720766785000015,0.028638855549999898,0
IIZw083,11.0473096654,0.022375783099999325,0.0239941077000001,0,10.241152066280685,0.024534271619314652,0.026413370380685919,0,10.973519307619137,0.026665028980863426,0.030078890819135395,0,0.84374194978799999,0.013326556140000112,0.01430151699499993,0
IRAS03219+4031,11.1560013611,0.014490090700000735,0.016611762700000199,0,11.095043128435037,0.01694388196496277,0.017114778435036726,0,10.273126750080269,0.05560955471973017,0.08017090198027077,0,0.13095599630000002,0.015527247191999966,0.019881315678000014,0
IRAS04124-0803,11.000348023599999,0.031908654500000466,0.030657980199999102,0,10.307422630325732,0.023142983974267395,0.02963554722573214,0,10.901913620373504,0.042141523126494107,0.041368253973503855,0,0.79719689183200004,0.022182814146999963,0.021441747305000036,0
IRAS05078+1626,10.5499578693,0.027266143900000372,0.031844580000001343,0,10.041643309402973,0.049126818597025945,0.079909661012973032,0,10.388661430207639,0.056430780292361149,0.060382036807638428,0,0.68976882331200007,0.062129002442999903,0.051543600872000161,0
IRAS05218-1212,11.0097879707,0.015155453300002009,0.092518577499999921,0,9.9051029030986619,0.36336246590133747,0.023725700898662438,0,10.974245357360877,0.016975206539123988,0.16618460496087728,0,0.92141947384699996,0.0053659361030000685,0.14436498155999999,0
IRAS05589+2828,10.9878089719,0.025518397900000878,0.036711593200001502,0,10.367794865345054,0.065442611254946215,0.012220589145053751,0,10.868693702505301,0.030673931594700221,0.063925740405300857,0,0.76012449975099994,0.013836476619000004,0.055000351437999861,0
KAZ320,10.528866950899999,0.028365319100000619,0.026414899399998859,0,10.09056479908401,0.02297711931599089,0.032091115884009369,0,10.331982324813225,0.054578235486774318,0.048881049013225208,0,0.63549973517800007,0.040627029828999905,0.034822104379000129,0
KUG1141+371,9.9153387650599996,0.033447179039999497,0.035935411299998776,0,9.4397420928921392,0.068883583257861147,0.084162992942138359,0,9.7384832030131996,0.050040647066801114,0.05579969142319996,0,0.66549444999600005,0.053939069304000054,0.056194273245000037,0
KUG1208+386,10.0541368673,0.019641779700000583,0.055491988780000057,0,9.101598722847914,0.39559776786208722,0.023802586187914088,0,10.002770828160745,0.021216313839255818,0.1584644059107454,0,0.88845198265200009,0.0079705401219999361,0.19827890555900007,0
LCRSB034324.7-394349,10.488295258799999,0.029416351400000096,0.030672495699999303,0,9.9638916307761036,0.024685890413895351,0.026960305046102917,0,10.334045184526591,0.045707478273408597,0.045373083926591562,0,0.70105150459499999,0.029960948674000121,0.029420042003999947,0
LCRSB232242.2-384320,10.698388166900001,0.012632589299998997,0.028788621400002157,0,10.680202549302592,0.010772045997407886,0.028817208802593086,0,10.057894572790739,,,-1,0.22882654634899999,,,-1
LEDA138501,10.108706187899999,,,-1,,,,-1,9.9426182747399992,,,1,0.99999999999400002,,,1
LEDA170194,10.576583186100001,0.020579175199999966,0.022688669600000821,0,10.306945411603824,0.019698513296177111,0.022342771303824449,0,10.241713799509228,0.049470050790771936,0.056871478709227929,0,0.46252010270599997,0.035009494605000024,0.038229188420000004,0
LEDA214543,10.0677577693,0.026045813199999657,0.023371135199999671,0,9.8423728218704358,0.017633825519563828,0.018308078980437514,0,9.6750686494311982,0.068830626588802346,0.068490092101198385,0,0.40486560210999994,0.044254040741000034,0.041544612651999935,0
