Name,mdust,mdust_err_high,mdust_err_low,mdust_flag,tdust,tdust_err_high,tdust_err_low,tdust_flag,alpha,alpha_err_high,alpha_err_low,alpha_flag,wturn,wturn_err_high,wturn_err_low,wturn_flag,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
2MASXJ05054575-2351139,7.285127182110001,0.34836615671999915,0.39303782594000136,0,19.262522817200001,4.7627379046999998,3.1328655723000018,0,1.5562597481,0.46076614445999997,0.34964719767999997,0,52.211941728399999,13.779495933,9.9527139214999991,0,10.3891128912,0.03393578559999888,0.039537691699999655,0,9.5285302490100001,0.1957255310699999,0.13858816049999945,0,10.321341436699999,0.041005129800000262,0.058703788599999029,0,0.86366181523300012,0.037428824341999789,0.082332779356000141,0
2MASXJ05580206-3820043,6.75398996864,,,-1,,,,,0.68603635721800005,0.36953831206199983,0.34018934814100005,0,51.88048758,12.541991692399996,7.5121276367000007,0,11.0323920032,,,-1,9.3917487231399992,,,-1,10.8838424951,,,1,0.97369132233,,,1
2MASXJ06411806+3249313,6.4870092469599996,,,-1,,,,,1.4711753819600002,0.40533899664999962,0.34428456725000012,0,50.013765690299998,10.847945537700006,7.1869627552999944,0,10.4971705065,,,-1,9.2104922427600009,,,-1,10.358208938099999,,,1,0.94262451632200006,,,1
2MASXJ06561197-4919499,7.3371081000399991,0.33318125871000071,0.4478294712199995,0,19.563701082600002,5.6891970779999994,2.9849406980000026,0,1.9341181778099998,0.47603084313000021,0.48040899081999977,0,41.9854076783,9.5668556295999991,5.9831582531999956,0,10.783950221900001,0.056382466399997,0.050092626900001491,0,9.6203203328299995,0.22800658433000187,0.12534687639000097,0,10.750393058399998,0.061760884899999979,0.067551337999999461,0,0.93309525548899996,0.015519189390999943,0.047426235159000019,0
2MASXJ07262635-3554214,7.1860477278600001,,,-1,,,,,1.98748183682,0.46592860293999983,0.40220906451000005,0,48.467124618999996,10.875419520200005,6.9871307910999931,0,11.037758319100002,,,-1,9.91378196388,,,-1,10.881431194600001,,,1,0.91277282354200007,,,1
2MASXJ07595347+2323241,8.1822634714699998,0.028684567360000912,0.026720914029999321,0,24.3646777252,0.32990115979999857,0.35583986590000194,0,1.2600725586100001,0.52189288876999984,0.43077410901099999,0,44.501420564100002,18.587231163299997,16.211471031900004,0,11.007304642699999,0.015180440299999987,0.015130947399999428,0,11.027384940399999,0.014946706100001705,0.018825187499999174,0,10.007304642699999,,,-1,0.1,,,-1
2MASXJ08032736+0841523,6.7452467005699992,,,-1,,,,,1.51615564502,0.61109782048999994,0.45331602887,0,43.151240926899995,19.37427990030001,16.228442913899993,0,10.011327744800001,,,-1,9.3970283895200009,,,-1,9.6601883516800005,,,1,0.70994090096499995,,,1
2MASXJ09023729-4813339,7.2948934883600005,,,-1,,,,,1.1971762596200002,0.40005342449000003,0.32370521837600008,0,57.1390358178,15.790915572400003,17.6657676202,0,10.259253681599999,,,-1,9.9843020938299993,,,-1,9.8403952396700003,,,1,0.41222104151299999,,,1
2MASXJ09043699+5536025,6.7180464037400007,0.53611254440999989,0.23114094764000015,0,25.557122784899999,4.9157745296000002,8.0482234571000006,0,2.1809541354499999,0.45311813242000021,0.34991559355000001,0,51.928823239300002,14.115762426700002,14.726446846400002,0,10.135825458799999,0.030170766100001245,0.036787045499998783,0,9.6722569010200008,0.25020972010999998,0.47425277271999988,0,9.9700174002100006,0.1176957090899986,0.30225242054000034,0,0.66891019987400002,0.21703899994200004,0.31088865198700005,0
2MASXJ09235371-3141305,6.3715804610399998,0.15416925266999915,0.16986179792000033,0,30.8031784583,2.1843655774999995,2.2471715050000007,0,1.6258228273500002,0.47659117307999987,0.43289919298000012,0,46.954784700799998,19.814097482599998,16.779096050599996,0,9.9550717081600002,0.02774080497000142,0.029603202459998812,0,9.8370147788000004,0.050116348839999603,0.10236546421000092,0,9.3139989667199998,0.26893003830999973,0.28683201589999996,0,0.229102030909,0.17960607405200002,0.105343368317,0
2MASXJ09254750+6927532,7.1171944956500006,0.38504867685999944,0.15228072187000041,0,21.9229473358,2.5421595114999995,5.2054828616000002,0,0.98924284836600007,0.54081084036399996,0.34092374526900004,0,50.118776194799999,17.562390287999996,17.121380498599997,0,10.2995920587,0.038222360399998934,0.041325086599998784,0,9.6671563334500004,0.15823890711999944,0.32015118488000027,0,10.1911382955,0.070442936999999262,0.10324980160000052,0,0.77089779478800002,0.11795256880500005,0.12118210703200005,0
2MASXJ09360622-6548336,6.6401526207700003,,,-1,,,,,1.05778903354,0.55610355196999994,0.55079168816599999,0,45.651953634199998,18.021596943400006,16.062702977000001,0,9.5398993623500008,,,-1,9.3139005496100005,,,-1,9.0481149084299997,,,1,0.38469967259599996,,,1
2MASXJ09594263-3112581,7.4350244914300001,0.18999927148999962,0.23349097202999936,0,21.0374984814,2.9563350403000008,2.0374717370999988,0,1.27722551987,0.38422637545000016,0.33150542161700003,0,51.919727761499999,12.143215308799995,8.5535525908000025,0,10.7140230984,0.035256169300000195,0.040529089999999712,0,9.9000294136499996,0.11837464215000004,0.088944931409999484,0,10.638503287999999,0.047441643700000924,0.056670251599999943,0,0.84799554925600007,0.029067507228999867,0.052311929669000112,0
2MASXJ10402231-4625264,7.2945372366399992,0.058696094080000982,0.041908301929998615,0,27.140150924699999,0.81788103660000289,1.3519458908999979,0,1.7636172210200001,0.67941514897999999,0.42289480321999995,0,43.709768017200005,20.948775237500001,17.068160807800005,0,10.560613959199999,0.028326028000000392,0.028332230699998462,0,10.4165170071,0.040309568399999662,0.07946516269999826,0,10.019881876299999,0.19235113130000059,0.23789429226000003,0,0.28609517363199999,0.13852762726500001,0.11129186911,0
2MASXJ11454045-1827149,6.9856031164500001,0.090614146239999194,0.067577648229999454,0,26.760125035500003,1.3057659385999969,1.8615493591000032,0,1.1884758150000001,0.45359991768000008,0.35890324899300008,0,47.984313959399998,19.492944095499993,14.5115352384,0,10.443953704,0.032540854099998739,0.033847788900001063,0,10.0731154928,0.063583195999999731,0.10089553995999978,0,10.2081016096,0.086911611899999741,0.10283278710000054,0,0.57831117384899999,0.093134376920000039,0.091560218296999951,0
2MASXJ12005792+0648226,7.6524054426699992,0.052515200350000235,0.039732055569999147,0,24.416656981599999,0.68035042420000025,0.98689369429999729,0,1.50152088613,0.48881462052999969,0.38414550552000004,0,48.462482999499997,17.161888801000003,13.802525727599999,0,10.635204886799999,0.02272548730000068,0.02572788509999846,0,10.4996434422,0.038970432599999327,0.058833045600000133,0,10.0707449326,0.15335615680000103,0.20629542113000099,0,0.271409786303,0.10370139207099999,0.096984935305999997,0
2MASXJ12313717-4758019,7.54427103031,0.052038221320000133,0.031594869249999213,0,27.145406529599999,0.57455079370000206,1.1800666126999992,0,2.0348230812899999,0.66093114432000011,0.48660683626999979,0,39.370284163299999,21.423488956999996,13.5248415533,0,10.760855940000001,0.027631386499999522,0.026751022000000901,0,10.6666301532,0.033571612600001188,0.059135098300000521,0,10.0612958432,0.22766805260000034,0.31139045073000027,0,0.19770210299199997,0.12422854710100006,0.094940218162999981,0
2MASXJ12335145-2103448,6.4965012915999996,0.11334406418000142,0.079735745419998949,0,28.4650589367,1.6649927596000005,2.5261350738999973,0,1.83423398192,0.48111698946000003,0.41610529905999982,0,42.971317881700003,14.873268532399997,10.493069080799998,0,10.0921760195,0.035039823400000003,0.032485186500000651,0,9.7494974184100016,0.07432224779999963,0.1337902934800006,0,9.8391820894100004,0.11130746100999822,0.1207080847299995,0,0.55020410125899999,0.12811744418799997,0.10632428776500003,0
2MASXJ12475784-5829599,6.1822690106699989,,,-1,,,,,1.5684482370399999,0.52908079516000028,0.40333342373999992,0,45.869769488300001,18.395709291999999,15.438754900000003,0,9.6027003034200007,,,-1,8.9198118772600008,,,-1,9.2612475757000006,,,1,0.74747702421299989,,,1
2MASXJ13411287-1438407,7.84623593352,0.13506321439999969,0.1480534102699993,0,17.171857430300001,1.3065287537000003,1.1441575557999997,0,1.14162928424,0.43362792609,0.35606219469699996,0,49.882840969700005,10.824574070199994,7.9774535063000016,0,10.6788952686,0.038383518099999847,0.040928007699999824,0,9.7776962482300007,0.059173026409998997,0.060610504640001395,0,10.6205493753,0.041513830299999555,0.049040232099999415,0,0.87434394005700011,0.017477268974999904,0.022330178509000098,0
2MASXJ13512953-1813468,5.4967208244199988,,,-1,,,,,0.83732089891000006,0.56249754231000004,0.42538517139900001,0,45.626932882299997,18.923210266699996,17.560709710399998,0,8.9575888523600007,,,-1,8.1569171089299992,,,-1,8.7362835166199986,,,1,0.81802744005399997,,,1
2MASXJ14080674-3023537,6.0107189494000002,,,-1,,,,,1.4011840419999999,0.70814320643000017,0.53146989015899992,0,36.020384549399999,12.4814455657,11.609363242899999,0,9.7185303019399996,,,-1,8.7117406277700002,,,-1,9.5120800570400004,,,1,0.88347269832499997,,,1
2MASXJ14530794+2554327,6.7339644588900009,,,-1,,,,,0.51878752045100007,0.51571207808899999,0.43461315889210006,0,45.931696711000001,18.185361740199994,16.9395418097,0,9.80658757482,,,-1,9.53940840954,,,-1,9.4327984102399984,,,1,0.47676526737300001,,,1
2MASXJ15064412+0351444,6.7785963039299997,0.10764121730999943,0.11515042657999963,0,24.608015141700001,1.0626325254999962,1.3535860002,0,1.6027638224399998,0.49625934551999973,0.5029032927299999,0,51.644263162500003,18.157315396699993,17.198455286400005,0,9.67850073402,0.029162418069999418,0.032198694609999023,0,9.640157738060001,0.045962445839998978,0.075926096179999902,0,9.3904849121500007,,,-1,0.41905108506300004,,,-1
2MASXJ15115979-2119015,7.8518683371600009,0.089034759939999653,0.07094723149999993,0,27.5600932768,1.8387043680999966,2.1646032370000015,0,1.8487202558900002,0.48064395565999996,0.29730079190000036,0,51.264710361499993,19.379321291600007,13.332706198899992,0,11.317721559700001,0.027323063899999056,0.030516630299999292,0,11.0174927834,0.10033138249999851,0.11530123800000069,0,11.018243901199998,0.11134112790000295,0.171351035799999,0,0.49796269838000001,0.12978783903499996,0.14587324858900003,0
2MASXJ15462424+6929102,6.2436576411199995,0.35000041679999949,0.29559979179999996,0,31.747861417700001,4.7083277771999974,7.6791774785000015,0,2.6623262750299999,0.60517830007999995,0.6742673321399999,0,37.704147705799997,18.443631828900003,9.8458069455999961,0,10.170269530300001,0.050975121700000514,0.046540722600001416,0,9.7736817428199991,0.16315600636000127,0.39636069485999847,0,9.9665598932500004,0.15056739055000001,0.22968469446000128,0,0.60990480027099991,0.23700052448600017,0.22182680743299993,0
2MASXJ16481523-3035037,6.8596891779999991,,,-1,,,,,1.2320980534299999,0.29018016169999994,0.27748930696699992,0,69.832759974599995,13.4166052474,11.580392849299997,0,9.9702793873700006,,,-1,9.5664345928699994,,,-1,9.6817792016100004,,,1,0.57423726709299994,,,1
2MASXJ18570768-7828212,7.4233777033500008,0.18046834655999966,0.17981396299000085,0,23.825905683600002,2.9826937959999995,2.5420166548000012,0,1.4163505452399998,0.38268182310000043,0.33319979358999974,0,51.797749703900003,14.001556747000002,10.888650943199998,0,10.767793783800002,0.033358832799999405,0.03555644370000266,0,10.214076887000001,0.12765107909999962,0.12378010810000184,0,10.6267652655,0.064084671400001625,0.093841131399999611,0,0.72277342154300006,0.071667112160999857,0.11440975983800006,0
2MASXJ19373299-0613046,7.1201777608699999,0.032072130660000475,0.030240186280000358,0,26.695497542199998,0.41284880120000267,0.53255271029999918,0,1.9698798287400001,0.74714713280999967,0.61364966151000022,0,32.151544538000003,12.192705350699995,9.7086680172000044,0,10.337193860999999,0.027958027600000435,0.028568320399999791,0,10.2019715293,0.020087539400000409,0.028669960600000266,0,9.7719406735799996,0.11963525505000128,0.15819817779999923,0,0.27058379652800002,0.070786120124999963,0.072088745051000019,0
2MASXJ19380437-5109497,7.7921457798399993,0.12977915270000029,0.15630503157999875,0,17.598025994699999,1.4097607796000027,1.1450888925999969,0,1.3605823243499999,0.38256245064000027,0.29399782052999979,0,55.249131462299992,13.2508332767,9.8794291612999885,0,10.203469503099999,0.032020349600001552,0.035113048099999489,0,9.7892727484000002,0.05788444915000035,0.058817833149999998,0,9.9900565359200009,0.056585934479999267,0.06946848780000181,0,0.61337712553000001,0.049948046412000013,0.059045493265999949,0
2MASXJ20005575-1810274,7.4804044461999997,0.15858601371000081,0.15662244033999873,0,25.3144367817,3.0533100807999993,2.8080068580000024,0,1.2102164175499999,0.42585794583000003,0.29717053992999976,0,53.382530453500003,17.360138021099992,12.278833670600001,0,11.1116704748,0.032497900299999216,0.035899463900001649,0,10.413958496799999,0.15341750840000046,0.14215153800000024,0,11.013432498699999,0.054556279599999868,0.071822364499997349,0,0.80282676916500006,0.056544468243999835,0.092155855456000024,0
2MASXJ20101740+4800214,6.9735390714999994,0.11485084508000032,0.088077811449999821,0,24.087581663400002,0.96341208830000014,1.666856732400003,0,1.6999427659600002,0.49741634416999969,0.4063172032100002,0,46.989143400500005,16.935984367399996,16.492956051400007,0,9.9035685844600003,0.026773149579998545,0.027924869659999629,0,9.777358380039999,0.043436494740001663,0.085084081159999769,0,9.296502824460001,0.23500960994999964,0.25253404010000047,0,0.24760166056299998,0.16404855786900002,0.10305268746599999,0
2MASXJ20183871+4041003,7.2645868086699998,,,-1,,,,,0.96347442443499998,0.51283088480500005,0.42826229272399996,0,45.564185440600006,19.684777664499997,17.114762355700009,0,10.039095553400001,,,-1,9.9078145895000009,,,-1,9.3895453488299996,,,1,0.22363370577899999,,,1
2MASXJ21090996-0940147,7.3557356280999997,0.13526481657000033,0.13707563153999924,0,18.129005020200001,1.5864708838999988,1.4598656843000022,0,1.21209795043,0.38362938664000024,0.29033452616599997,0,56.848614696400006,13.269874320299991,9.2879655479000007,0,10.478113352299999,0.03560294500000083,0.038457780499999927,0,9.424172683550001,0.10007340525999986,0.089715637539999449,0,10.4383730561,0.037806964600001436,0.041117453200000043,0,0.91275759830199998,0.016769107848000009,0.02289966403999999,0
2MASXJ21355399+4728217,7.3516798444199996,0.19017595519000086,0.14770235237999962,0,23.192691146999998,2.0372781656000036,2.5799183315999983,0,1.57685030215,0.41793141285000002,0.32223891608999988,0,51.113815473199999,14.511559334000005,13.495355407200002,0,10.417753342499999,0.028357750599999676,0.03438089830000024,0,10.063827057599999,0.094379893700001105,0.12479163074999988,0,10.1617349102,0.10234710489999976,0.12770881359999997,0,0.55509680210199996,0.12515302055200006,0.124285304225,0
2MASXJ23272195+1524375,9.1620884766799993,0.29810186331000033,0.28111783222999875,0,9.23036996063,1.4782674167700005,1.2806906549600008,0,1.1731457219799999,0.13103145251000003,0.096374215719999823,0,131.94502378499999,16.953742011000003,22.954487304999986,0,10.418401016200001,0.029904788199999643,0.029084204100000122,0,9.4737786082100008,0.12566936813999874,0.093379363170001284,0,10.3638011427,0.03069618980000044,0.032963425900000232,0,0.88284471113399998,0.025830396936000088,0.032240890982999981,0
2MASXiJ1802473-145454,7.80532189977,0.10833388233000019,0.11188875938000109,0,26.020254900599998,1.0505272949000037,1.1440364572999968,0,1.3523372846200001,0.50511684497000009,0.43113736520300017,0,44.386653629799994,19.31051089080001,15.123485147699995,0,10.908580842699999,0.026565510499999334,0.028882524400000165,0,10.820527036500001,0.031375116199997777,0.046611939699999994,0,10.1615348581,0.20607697300000005,0.21219915750000062,0,0.17835512908100001,0.093785693237999984,0.065160893146000015,0
2MFGC02280,7.04294052885,0.046581628960000288,0.044984786849999736,0,27.102050614499998,0.54795875210000133,0.74588810819999551,0,1.70308400434,0.64162973995999995,0.46530772356999983,0,43.7318950417,23.320792687099996,16.700272373899999,0,10.162168037100001,0.021621055299998915,0.01850580720000039,0,10.163760471,0.023022255000000769,0.033141545099999448,0,9.67166824257,,,-1,0.20804266355300002,,,-1
3C111.0,9.9841056512899993,0.011728108059999798,0.024334684550000318,0,8.9226035024500003,0.098212692360000631,0.07752825749000003,0,1.0530334943799999,0.12254277556000015,0.104469559346,0,103.99918212,11.961663231000003,14.034262296299985,0,10.8414620172,0.025614930699999761,0.029720743399998639,0,10.203998215599999,0.017094221500002504,0.017318356799998824,0,10.727875112000001,0.033167793699998782,0.038805535400001645,0,0.76969252572199998,0.014759123489000103,0.018508453534999858,0
3C120,9.8000529375800003,0.11903973285999925,0.1501833044800005,0,7.4526407229399991,0.5636226788200025,0.40969334018999959,0,1.2585172486,0.086994534730000073,0.091316005110000154,0,132.761238273,5.5886672439999927,5.8525325619999933,0,11.056298098900001,0.026619475300000417,0.026237219000000422,0,9.5521348904100005,0.051614770440000513,0.03639243323000052,0,11.042387747299999,0.026687050699999659,0.027549876900000214,0,0.96847322661799995,0.0034247169000000133,0.0042937398760000134,0
4U1344-60,7.0862103430999994,,,-1,,,,,1.8390349985799999,0.34313625255000035,0.24487807136999962,0,63.9024250326,12.853562824599997,9.9161264669000033,0,10.384340909299999,,,-1,9.7591036423300004,,,-1,10.226932447699999,,,1,0.74973670372400003,,,1
6dFJ0626586-370559,7.5924481433399995,0.08224176741000111,0.075768372059998867,0,21.894284137,1.2014794712000025,1.2120532733000005,0,1.2980897586,0.38365294691000007,0.28587719511000009,0,56.731354329300004,16.974376302400003,13.781786213400004,0,10.4217623999,0.023241176799999153,0.026144033300001368,0,10.1632844149,0.062730408600000231,0.080960265999999947,0,10.079752441,0.095088003500000795,0.1275239666800001,0,0.45513380542199999,0.096395967384000025,0.10214756741700004,0
6dFJ2132022-334254,6.2307182925499998,,,-1,,,,,1.8296671275599998,0.50647037934000028,0.51053795554999981,0,41.634245237800002,9.5336619938999974,5.4173516322000026,0,10.203805299400001,,,-1,8.9114409143300009,,,-1,10.0016717147,,,1,0.93822431265000006,,,1
ARK241,8.0578630168100016,0.25331795536999913,0.25884536103000055,0,14.3800427524,2.3795626599000013,1.9236614433999986,0,1.2067157923899998,0.36970130177000016,0.30282820515899977,0,54.998673511099994,12.769368558300002,8.7047751853999955,0,10.3438725842,0.037415278200001012,0.039202578899999452,0,9.535014402929999,0.14221331796000136,0.1374170029199977,0,10.2655841436,0.043444645800001069,0.05064313539999965,0,0.84317410633900003,0.041441150234999946,0.056047089571000019,0
ARK347,7.1514353254499996,0.074546054589999855,0.078103877400000243,0,22.0998106955,1.1953676781999967,1.1167241736999998,0,1.49022991995,0.42996785665000004,0.35200833740000004,0,51.846788572200005,14.034744792299996,8.9273264272000077,0,10.249732953200001,0.035634934499999105,0.036666052900001134,0,9.7454870084900005,0.059339372260000189,0.067050448879999891,0,10.0869791562,0.055966736600000289,0.059353202500000535,0,0.690441867431,0.045443939144000023,0.054213901746999915,0
ARP102B,6.4820518387300003,0.55444714918999871,0.23986144346999971,0,22.1697756736,4.5873961967000021,6.8835168389000003,0,1.5085042635600001,0.47265118593999977,0.34817489413000025,0,49.198570907200001,13.041842057799997,13.511845256499996,0,9.8346421589700004,0.035573932029999256,0.044066282980001148,0,9.0928010182300003,0.23436337598999835,0.40800275670000019,0,9.7519858186599997,0.065374823930000048,0.10496081030999882,0,0.82637779193700001,0.10526413916099997,0.14623291522899995,0
ARP151,5.8479679892499998,,,-1,,,,,1.1444478012399999,0.59252569429000013,0.4730794591509998,0,39.801256177500001,15.262378366499995,13.226609451000002,0,9.5688542849299996,,,-1,8.5515208157899991,,,-1,9.3636995986699993,,,1,0.88840526532000008,,,1
AXJ1737.4-2907,7.0086026893499991,,,-1,,,,,1.6677755950499999,0.38736142252999994,0.34071085867999984,0,51.934111697600002,11.491561810100002,7.7270978029999995,0,10.411474633999999,,,-1,9.6624659283900005,,,-1,10.2398228356,,,1,0.79515873650000002,,,1
Ark120,7.7727973167300002,0.10061771614999948,0.072856442950000044,0,23.3654858815,1.133680373699999,1.5477056266000027,0,0.83088679291199996,0.35290713686799979,0.34665198454699997,0,55.874283428599995,15.977492239699998,15.700213562899989,0,10.8876820427,0.03004809439999967,0.032670980299998931,0,10.5037407918,0.064644456399999939,0.074399107199999648,0,10.6583018188,0.070851441900000367,0.09551227189999878,0,0.58790516145799998,0.074127365459000005,0.08530642947,0
