Name,mdust,mdust_err_high,mdust_err_low,mdust_flag,tdust,tdust_err_high,tdust_err_low,tdust_flag,beta,beta_err_high,beta_err_low,beta_flag,alpha,alpha_err_high,alpha_err_low,alpha_flag,wturn,wturn_err_high,wturn_err_low,wturn_flag,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
Mrk590,8.2415750401899999,0.18590216544999905,0.1655389977699997,0,18.282872959300001,3.0109716288999984,2.5058101331000024,0,2.08634604025,0.47839013204999992,0.40416202083999986,0,1.5213391243799999,0.39860408697000005,0.32123257013999984,0,54.026059114300004,13.115224929299991,11.544094201800007,0,10.6091222894,0.024415909400000047,0.025487337999999582,0,10.376351551299999,0.066624812900000663,0.057723361399999007,0,10.2331879545,0.0840323558999998,0.14684787570000069,0,0.41735452246200005,0.079771301080999946,0.10671057449500004,0
Mrk618,7.9545410848100007,0.10282925712000068,0.071145122080000789,0,28.8375446521,2.9083518141999996,3.3840167916999988,0,1.8211587219799998,0.29182892900000024,0.24851256900000007,0,1.55983247106,0.46075391037000024,0.37053921259,0,46.3754906578,22.440383436800005,15.335903993500001,0,11.339607793399999,0.028074541800000574,0.026622779800000274,0,11.153905615799999,0.042094832800000148,0.091809058999999138,0,10.8946775379,0.15366958689999954,0.17607929349999907,0,0.35420592694899999,0.13406586761700001,0.10362887903599999,0
Mrk739E,7.8322645112,0.039106715780000911,0.03914292313999912,0,26.284997518800001,1.341635630799999,1.2238304293999995,0,1.94105274654,0.17132278732999984,0.16650841423000018,0,1.0455724683600001,0.55702048122999992,0.44121067624999999,0,42.168918873599999,20.228317364599995,15.495408052599998,0,10.8779296172,0.01894519100000025,0.017853228899999962,0,10.848629606199999,0.017138435200001467,0.022691444399999483,0,10.1266749727,,,-1,0.16881988764600001,,,-1
Mrk766,6.8518521646200004,0.16388120106999882,0.077772989789999691,0,32.0103992158,3.8080361940000031,5.7398399022,0,1.88212769072,0.29583028867999994,0.23088428825999996,0,2.5582030173799999,0.62792613749999981,0.63768995223000013,0,35.717270451799997,20.757624091100006,10.180809575099996,0,10.5738981795,0.037437331099999582,0.037003665200000313,0,10.3501008017,0.065208323800000301,0.20155671800000086,0,10.2097674181,0.19097421219999866,0.21234104566000056,0,0.41991912958000005,0.21343103187699991,0.13902944475900009,0
Mrk817,7.4133529890299998,0.15251508862000041,0.088090784590001192,0,32.668521128099997,4.3662942887000042,5.561912184799997,0,1.6942523978100001,0.34069836493000016,0.26018065179000027,0,2.2416833110400001,0.68231407577999992,0.55354103896999995,0,36.277880959199997,11.777144704700007,11.563781856299997,0,11.182520160699999,0.040130693500001868,0.045443722399999942,0,10.835810671800001,0.076877858099999585,0.17509724800000015,0,10.932802452300001,0.13493642619999768,0.16616721450000149,0,0.55240113185700002,0.16388633342999992,0.13473279166700003,0
Mrk885,7.4618696563000002,0.069593126990000087,0.060647636230000579,0,22.328426989499999,1.5697565785999998,1.7190077565999999,0,2.2046393223099998,0.32475836781000034,0.28474421741999967,0,1.5787817376700002,0.47745524198999978,0.4647154184600002,0,46.442810051499997,18.995428848500005,16.463430320899999,0,10.180669974299999,0.021066153300001389,0.02286400529999888,0,10.1754389096,0.024240689599999143,0.03181173009999938,0,9.5399272067199998,,,-1,0.17211482166299999,,,-1
Mrk975,7.8792518275200001,0.056097644259999413,0.044627310270000109,0,28.634474336500002,1.9059495705999971,2.1275403005000015,0,1.6722493437700001,0.21350286304999999,0.20806638018000023,0,1.6043544510499999,0.65398260923000029,0.54227765162999986,0,33.674939996500001,13.776864669299997,9.8941908955000031,0,11.192023257100001,0.03478146219999978,0.032751274500000704,0,10.959250792999999,0.024354481600001421,0.054696011299999014,0,10.8169322039,0.10798222179999861,0.1085148556999993,0,0.41898619511999996,0.082307130919000049,0.068914184405999945,0
NGC1106,7.4462101759500001,0.21121147140000041,0.19993822456000032,0,20.5298521347,4.7714478812999985,3.6032900590000025,0,2.0593262940799999,0.57270735792000016,0.48757359381999987,0,2.2073065412299999,0.48046900121000036,0.35714377240999995,0,48.190106110000002,11.630089982899996,9.5589959149000023,0,10.223838926000001,0.03339966129999894,0.032774485400000941,0,9.8671614754599997,0.11816834076000049,0.095497165779999449,0,9.9746262879499987,0.085979111350001247,0.15762225533999796,0,0.56824953188899996,0.086605836860000007,0.15826085015099994,0
NGC1365,8.1574404003699996,0.066839308960000565,0.04927237381999916,0,25.409208309899999,1.3188841013000001,1.7751332264999959,0,1.8130405879400002,0.17593607870999972,0.13980309059000007,0,2.0193619482399998,0.42848940924000001,0.38424530848999994,0,49.277605749499998,19.1409975941,16.019666128199994,0,11.016912353299999,0.020434804200000656,0.018284867699998486,0,11.013966114400001,0.028286852999999113,0.047612081800000539,0,10.673682164199999,,,-1,0.30109062674100001,,,-1
NGC2110,6.907317149439999,0.05945264008000084,0.046664520070000215,0,27.926576804299998,1.6891111335000026,1.9060489708999953,0,2.0178485536400004,0.19441683601999937,0.17868944200000025,0,1.3933975197600001,0.57647598003999967,0.42090445895400019,0,44.138154688599997,20.298553373000004,16.378232293599996,0,10.2173172475,0.026579055799999196,0.023222966000000511,0,10.1173455725,0.026593648500000455,0.042060023599999496,0,9.5316342295700007,0.18263148834999932,0.20334498534000112,0,0.20581404771899997,0.094404749007000022,0.071934432818999972,0
NGC2655,6.8223198232300009,0.054479571369999924,0.056589483230000681,0,29.158727942100001,1.9989807444000007,1.7148873826000042,0,0.80636260071199994,0.20123745638799995,0.20228770304799992,0,0.36535863761600001,0.50614323037999998,0.40233283351490001,0,48.396957301199997,17.218930335100005,17.367280239699998,0,9.5540342939799991,0.019610488959999728,0.020457662899998397,0,9.5010932179399994,0.016840542360000654,0.02051455568999927,0,8.6234157645000007,0.14175378978999831,0.2004198968000015,0,0.116759278344,0.04165489632500001,0.043066668562000004,0
NGC2992,7.2409236303199993,0.074359046430000575,0.052693466729999194,0,26.863594277399997,1.9323700781000035,2.2275769650000008,0,1.9133698618900001,0.21433266193999989,0.21104595229000012,0,1.9763770007400001,0.49094203490999999,0.42729759884000007,0,46.558553286800006,22.85336839739999,17.044623739700004,0,10.3345833448,0.023886105799999058,0.021353548400000477,0,10.3008434216,0.032231200100000024,0.07613367539999949,0,10.050835474600001,,,-1,0.42030187773,,,-1
NGC3035,7.611419099189999,0.07782215357000144,0.053952272539999235,0,21.204499039000002,1.2280683888000006,1.4999111765000031,0,1.9442658176599996,0.23051118825000017,0.19969788527999954,0,1.7809551507400001,0.44925021981999969,0.42142971693000009,0,49.2112434071,18.655214046099999,16.831950274299999,0,10.0636130598,0.017965013999999613,0.017923024199999915,0,10.0680777446,0.0257557024999997,0.038114348200000592,0,9.3696073360100005,,,-1,0.155577459444,,,-1
NGC3079,8.0901971393699998,0.032481585410000235,0.034114722249999119,0,26.636294217399996,0.99600530260000397,0.95792332199999564,0,1.7234433469599999,0.12824264063000013,0.12418995834999991,0,1.0505492829500001,0.49783615085999999,0.41180906858800004,0,47.490101180500005,18.163181805699992,17.744685487800005,0,10.964249776800001,0.012431711999999706,0.011728728400001387,0,11.0180327061,0.012979385700001345,0.014067439900001588,0,9.9642497768000009,,,-1,0.1,,,-1
NGC3081,7.081303190569999,0.16814878814000167,0.13458474056999936,0,25.225417336500001,4.430798863499998,4.0160366579000026,0,1.4379856745599999,0.41495960627000006,0.32800656168999986,0,2.0629601748900002,0.49129016900999956,0.44507085853000006,0,44.414628049899996,13.164293275799999,10.867774316899997,0,10.037114156499999,0.032580064400001163,0.0357806508999996,0,9.7412525396800014,0.088060867669998544,0.098060104860001829,0,9.7428980795399998,0.097564509090000584,0.18592205296999964,0,0.50337596023499998,0.10723457095900002,0.149505457013,0
NGC3227,7.6102811997000002,0.094736880849999316,0.058029153949999746,0,23.0277805833,1.4276173842000013,2.0686384014999994,0,1.9955055582700003,0.23392951682999974,0.18479126185000005,0,1.5710075891899999,0.42202242887000008,0.34485864337999983,0,50.811517026499999,18.207022833700009,16.629859339199996,0,10.381779326,0.022280333299999455,0.021706343800000027,0,10.3014112577,0.029615916599999181,0.05880013520000027,0,9.6067739506199992,0.25600936075000114,0.33288683324999901,0,0.16741748799799999,0.12349220870600003,0.087478514174599994,0
NGC3281,7.2927864565699991,0.14702056384999995,0.086184160429999324,0,26.220238524199999,2.8536869338000024,3.7639959768999987,0,2.18973558246,0.31011255684000005,0.23433311298999993,0,2.06609753008,0.6414857572999999,0.45840992982999995,0,41.451914197900003,16.861695321499994,14.1616635026,0,10.7040789359,0.031109147700000506,0.039671528999999595,0,10.428735680299999,0.075729928000001223,0.11457070109999989,0,10.378407259899999,0.13349641179999949,0.19670543869999868,0,0.47241365455200002,0.13825473736099991,0.149397038722,0
